participant,word ,onset,ep_type,last_sound ,context 
17,throttle ,θr,none,na,context 
17,brings ,br ,none,na,context 
17,three ,θr,none,na,context 
17,sleep ,sl ,none,na,context 
17,scarlett ,sk ,none,na,context 
17,creek ,kr ,none,na,context 
17,plethora ,pl ,none,na,context 
17,snow ,sn ,none,na,context 
17,smelling ,sm ,none,na,context 
17,brother ,br ,none,na,context 
17,freaks ,fr ,none,na,context 
17,start,st,none,na,context 
18,trot ,tr ,none,z,passage 
18,snaps ,sn ,none,n,passage 
18,dwayne ,dw ,none,na,passage 
18,cute ,kj ,none,e,passage 
18,swats ,sw ,none,d,passage 
18,gloves ,gl ,none,l,passage 
18,smith ,sm ,none,na,passage 
18,starts ,st ,none,s,passage 
18,steps ,st ,none,n,passage 
18,slugs ,sl ,prothesis,i,passage 
18,quacks ,kw ,none,d,passage 
18,skip ,sk ,none,n,passage 
18,flying ,fl ,none,s,passage 
18,drink ,dr ,none,i,passage 
18,grabs ,gr ,none,d,passage 
18,smog ,sm ,none,k,passage 
18,beautiful ,bj ,none,r,passage 
18,dwarf ,dw ,anaptyxis ,e,passage 
18,quickly ,kw ,none,r,passage 
18,snoops ,sn ,none,d,passage 
18,bring ,br ,none,r,passage 
18,start ,st ,none,d,passage 
18,flickering ,fl ,none,t,passage 
18,spark ,sp ,none,g,passage 
18,small ,sm ,none,s,passage 
18,scoop ,sk ,none,n,passage 
18,skin ,sk ,prothesis ,z,passage 
18,snag ,sn ,none,d,passage 
18,thread ,θr ,anaptyxis,r,passage 
18,sweeps ,sw ,none,d,passage 
18,please ,pl ,none,na,passage 
18,floor ,fl ,none,i,passage 
18,thrashing ,θr,none,z,passage 
18,speed ,sp ,none,l,passage 
18,smiles ,sm ,none,p,passage 
18,swoon ,sw ,none,n,passage 
18,slouched ,sl ,prothesis ,z,passage 
18,swim ,sw ,none,d,passage 
18,dreaming ,dr ,none,p,passage 
18,twin ,tw ,none,r,passage 
18,bugle ,bj ,none,f,passage 
18,clean ,kl ,none,n,passage 
18,snips ,sn ,prothesis ,i,passage 
18,ground ,gr ,none,e,passage 
18,slips ,sl ,none,u,passage 
18,place ,pl ,none,u,passage 
18,tweaking ,tw ,none,n,passage 
18,sweeping ,sw ,none,z,passage 
18,sloth ,sl ,none,l,passage 
18,spreading ,sp,none,l,passage 
18,sniffs ,sn ,prothesis ,o,passage 
18,flock ,fl ,none,e,passage 
18,snatch ,sn ,none,n,passage 
18,small ,sm ,none,r,passage 
18,slow ,sl ,none,t,passage 
18,stop ,st ,none,t,passage 
18,smacked ,sm ,none,t,passage 
18,skeptical ,sk ,none,z,passage 
18,fly ,fl ,none,s,passage 
18,breeze ,br ,none,e,passage 
18,queen ,kw ,none,e,passage 
18,twitches ,tw ,none,n,passage 
18,throttle ,θr,none,z,passage 
18,brings ,br ,none,r,passage 
18,three ,θr,none,m,passage 
18,sleep ,sl ,none,d,passage 
18,scarlett ,sk ,none,k,passage 
18,creek ,kr ,none,r,passage 
18,plethora ,pl ,none,e,passage 
18,snow ,sn ,none,e,passage 
18,smelling ,sm ,none,z,passage 
18,brother ,br ,none,n,passage 
18,freaks ,fr ,none,i,passage 
18,starts,st,prothesis ,d,passage 
18,trot ,tr ,none,na,context 
18,snaps ,sn ,none,na,context 
18,dwayne ,dw ,anaptyxis ,na,context 
18,cute ,kj ,none,na,context 
18,swats ,sw ,none,na,context 
18,gloves ,gl ,none,na,context 
18,smith ,sm ,none,na,context 
18,starts ,st ,none,na,context 
18,steps ,st ,none,na,context 
18,slugs ,sl ,none,na,context 
18,quacks ,kw ,none,na,context 
18,skip ,sk ,none,na,context 
18,flying ,fl ,none,na,context 
18,drink ,dr ,none,na,context 
18,grabs ,gr ,none,na,context 
18,smog ,sm ,none,na,context 
18,beautiful ,bj ,none,na,context 
18,dwarf ,dw ,none,na,context 
18,quickly ,kw ,none,na,context 
18,snoops ,sn ,none,na,context 
18,bring ,br ,none,na,context 
18,start ,st ,none,na,context 
18,flickering ,fl ,none,na,context 
18,spark ,sp ,none,na,context 
18,small ,sm ,none,na,context 
18,scoop ,sk ,none,na,context 
18,skin ,sk ,none,na,context 
18,snag ,sn ,none,na,context 
18,thread ,θr ,anaptyxis ,na,context 
18,sweeps ,sw ,none,na,context 
18,please ,pl ,none,na,context 
18,floor ,fl ,none,na,context 
18,thrashing ,θr,anaptyxis ,na,context 
18,speed ,sp ,none,na,context 
18,smiles ,sm ,none,na,context 
18,swoon ,sw ,anaptyxis ,na,context 
18,slouched ,sl ,none,na,context 
18,swim ,sw ,none,na,context 
18,dreaming ,dr ,none,na,context 
18,twin ,tw ,none,na,context 
18,bugle ,bj ,none,na,context 
18,clean ,kl ,none,na,context 
18,snips ,sn ,none,na,context 
18,ground ,gr ,none,na,context 
18,slips ,sl ,none,na,context 
18,place ,pl ,none,na,context 
18,tweaking ,tw ,none,na,context 
18,sweeping ,sw ,none,na,context 
18,sloth ,sl ,none,na,context 
18,spreading ,sp,none,na,context 
18,sniffs ,sn ,none,na,context 
18,flock ,fl ,none,na,context 
18,snatch ,sn ,none,na,context 
18,small ,sm ,none,na,context 
18,slow ,sl ,none,na,context 
18,stop ,st ,none,na,context 
18,smacked ,sm ,none,na,context 
18,skeptical ,sk ,none,na,context 
18,fly ,fl ,none,na,context 
18,breeze ,br ,none,na,context 
18,queen ,kw ,none,na,context 
18,twitches ,tw ,none,na,context 
18,throttle ,θr,none,na,context 
18,brings ,br ,none,na,context 
18,three ,θr,none,na,context 
18,sleep ,sl ,none,na,context 
18,scarlett ,sk ,none,na,context 
18,creek ,kr ,none,na,context 
18,plethora ,pl ,none,na,context 
18,snow ,sn ,none,na,context 
18,smelling ,sm ,none,na,context 
18,brother ,br ,none,na,context 
18,freaks ,fr ,none,na,context 
18,starts ,st,none,na,context 
19,trot ,tr ,na,z,passage 
19,snaps ,sn ,na,n,passage 
19,dwayne ,dw ,na,na,passage 
19,cute ,kj ,na,e,passage 
19,swats ,sw ,na,d,passage 
19,gloves ,gl ,na,l,passage 
19,smith ,sm ,na,na,passage 
19,starts ,st ,na,s,passage 
19,steps ,st ,na,n,passage 
19,slugs ,sl ,na,i,passage 
19,quacks ,kw ,na,d,passage 
19,skip ,sk ,na,n,passage 
19,flying ,fl ,na,s,passage 
19,drink ,dr ,na,i,passage 
19,grabs ,gr ,na,d,passage 
19,smog ,sm ,na,k,passage 
19,beautiful ,bj ,na,r,passage 
19,dwarf ,dw ,na,e,passage 
19,quickly ,kw ,na,r,passage 
19,snoops ,sn ,na,d,passage 
19,bring ,br ,na,r,passage 
19,start ,st ,na,d,passage 
19,flickering ,fl ,na,t,passage 
19,spark ,sp ,na,g,passage 
19,small ,sm ,na,s,passage 
19,scoop ,sk ,na,n,passage 
19,skin ,sk ,na,z,passage 
19,snag ,sn ,na,d,passage 
19,thread ,θr ,na,r,passage 
19,sweeps ,sw ,na,d,passage 
19,please ,pl ,na,na,passage 
19,floor ,fl ,na,i,passage 
19,thrashing ,θr,na,z,passage 
19,speed ,sp ,na,l,passage 
19,smiles ,sm ,na,p,passage 
19,swoon ,sw ,na,n,passage 
19,slouched ,sl ,na,z,passage 
19,swim ,sw ,na,d,passage 
19,dreaming ,dr ,na,p,passage 
19,twin ,tw ,na,r,passage 
19,bugle ,bj ,na,f,passage 
19,clean ,kl ,na,n,passage 
19,snips ,sn ,na,i,passage 
19,ground ,gr ,na,e,passage 
19,slips ,sl ,na,u,passage 
19,place ,pl ,na,u,passage 
19,tweaking ,tw ,na,n,passage 
19,sweeping ,sw ,na,z,passage 
19,sloth ,sl ,na,l,passage 
19,spreading ,sp,na,l,passage 
19,sniffs ,sn ,na,o,passage 
19,flock ,fl ,na,e,passage 
19,snatch ,sn ,na,n,passage 
19,small ,sm ,na,r,passage 
19,slow ,sl ,na,t,passage 
19,stop ,st ,na,t,passage 
19,smacked ,sm ,na,t,passage 
19,skeptical ,sk ,na,z,passage 
19,fly ,fl ,na,s,passage 
19,breeze ,br ,na,e,passage 
19,queen ,kw ,na,e,passage 
19,twitches ,tw ,na,n,passage 
19,throttle ,θr,na,z,passage 
19,brings ,br ,na,r,passage 
19,three ,θr,na,m,passage 
19,sleep ,sl ,na,d,passage 
19,scarlett ,sk ,na,k,passage 
19,creek ,kr ,na,r,passage 
19,plethora ,pl ,na,e,passage 
19,snow ,sn ,na,e,passage 
19,smelling ,sm ,na,z,passage 
19,brother ,br ,na,n,passage 
19,freaks ,fr ,na,i,passage 
19,starts,st,na,d,passage 
19,trot ,tr ,anaptyxis ,na,context 
19,snaps ,sn ,none,na,context 
19,dwayne ,dw ,anaptyxis ,na,context 
19,cute ,kj ,anaptyxis ,na,context 
19,swats ,sw ,anaptyxis ,na,context 
19,gloves ,gl ,anaptyxis ,na,context 
19,smith ,sm ,none,na,context 
19,starts ,st ,none,na,context 
19,steps ,st ,none,na,context 
19,slugs ,sl ,none,na,context 
19,quacks ,kw ,anaptyxis ,na,context 
19,skip ,sk ,none,na,context 
19,flying ,fl ,anaptyxis ,na,context 
19,drink ,dr ,anaptyxis ,na,context 
19,grabs ,gr ,anaptyxis ,na,context 
19,smog ,sm ,none,na,context 
19,beautiful ,bj ,none,na,context 
19,dwarf ,dw ,anaptyxis ,na,context 
19,quickly ,kw ,anaptyxis ,na,context 
19,snoops ,sn ,none,na,context 
19,bring ,br ,anaptyxis ,na,context 
19,start ,st ,none,na,context 
19,flickering ,fl ,anaptyxis ,na,context 
19,spark ,sp ,none,na,context 
19,small ,sm ,none,na,context 
19,scoop ,sk ,none,na,context 
19,skin ,sk ,none,na,context 
19,snag ,sn ,none,na,context 
19,thread ,θr ,anaptyxis ,na,context 
19,sweeps ,sw ,anaptyxis ,na,context 
19,please ,pl ,none,na,context 
19,floor ,fl ,anaptyxis ,na,context 
19,thrashing ,θr,anaptyxis ,na,context 
19,speed ,sp ,none,na,context 
19,smiles ,sm ,none,na,context 
19,swoon ,sw ,anaptyxis ,na,context 
19,slouched ,sl ,none,na,context 
19,swim ,sw ,none,na,context 
19,dreaming ,dr ,anaptyxis ,na,context 
19,twin ,tw ,anaptyxis ,na,context 
19,bugle ,bj ,na,na,context 
19,clean ,kl ,anaptyxis ,na,context 
19,snips ,sn ,none,na,context 
19,ground ,gr ,anaptyxis ,na,context 
19,slips ,sl ,none,na,context 
19,place ,pl ,anaptyxis ,na,context 
19,tweaking ,tw ,none,na,context 
19,sweeping ,sw ,anaptyxis ,na,context 
19,sloth ,sl ,none,na,context 
19,spreading ,sp,none,na,context 
19,sniffs ,sn ,none,na,context 
19,flock ,fl ,anaptyxis ,na,context 
19,snatch ,sn ,none,na,context 
19,small ,sm ,none,na,context 
19,slow ,sl ,none,na,context 
19,stop ,st ,none,na,context 
19,smacked ,sm ,prothesis ,na,context 
19,skeptical ,sk ,none,na,context 
19,fly ,fl ,anaptyxis ,na,context 
19,breeze ,br ,anaptyxis ,na,context 
19,queen ,kw ,anaptyxis ,na,context 
19,twitches ,tw ,anaptyxis ,na,context 
19,throttle ,θr,anaptyxis ,na,context 
19,brings ,br ,anaptyxis ,na,context 
19,three ,θr,anaptyxis ,na,context 
19,sleep ,sl ,none,na,context 
19,scarlett ,sk ,none,na,context 
19,creek ,kr ,anaptyxis ,na,context 
19,plethora ,pl ,anaptyxis ,na,context 
19,snow ,sn ,none,na,context 
19,smelling ,sm ,none,na,context 
19,brother ,br ,none,na,context 
19,freaks ,fr ,anaptyxis ,na,context 
19,starts ,st,na,na,context 
20,trot ,tr ,na,z,passage 
20,snaps ,sn ,na,n,passage 
20,dwayne ,dw ,na,na,passage 
20,cute ,kj ,na,e,passage 
20,swats ,sw ,na,d,passage 
20,gloves ,gl ,na,l,passage 
20,smith ,sm ,na,na,passage 
20,starts ,st ,na,s,passage 
20,steps ,st ,na,n,passage 
20,slugs ,sl ,na,i,passage 
20,quacks ,kw ,na,d,passage 
20,skip ,sk ,na,n,passage 
20,flying ,fl ,na,s,passage 
20,drink ,dr ,na,i,passage 
20,grabs ,gr ,na,d,passage 
20,smog ,sm ,na,k,passage 
20,beautiful ,bj ,na,r,passage 
20,dwarf ,dw ,na,e,passage 
20,quickly ,kw ,na,r,passage 
20,snoops ,sn ,na,d,passage 
20,bring ,br ,na,r,passage 
20,start ,st ,na,d,passage 
20,flickering ,fl ,na,t,passage 
20,spark ,sp ,na,g,passage 
20,small ,sm ,na,s,passage 
20,scoop ,sk ,na,n,passage 
20,skin ,sk ,na,z,passage 
20,snag ,sn ,na,d,passage 
20,thread ,θr ,na,r,passage 
20,sweeps ,sw ,na,d,passage 
20,please ,pl ,na,na,passage 
20,floor ,fl ,na,i,passage 
20,thrashing ,θr,na,z,passage 
20,speed ,sp ,na,l,passage 
20,smiles ,sm ,na,p,passage 
20,swoon ,sw ,na,n,passage 
20,slouched ,sl ,na,z,passage 
20,swim ,sw ,na,d,passage 
20,dreaming ,dr ,na,p,passage 
20,twin ,tw ,na,r,passage 
20,bugle ,bj ,na,f,passage 
20,clean ,kl ,na,n,passage 
20,snips ,sn ,na,i,passage 
20,ground ,gr ,na,e,passage 
20,slips ,sl ,na,u,passage 
20,place ,pl ,na,u,passage 
20,tweaking ,tw ,na,n,passage 
20,sweeping ,sw ,na,z,passage 
20,sloth ,sl ,na,l,passage 
20,spreading ,sp,na,l,passage 
20,sniffs ,sn ,na,o,passage 
20,flock ,fl ,na,e,passage 
20,snatch ,sn ,na,n,passage 
20,small ,sm ,na,r,passage 
20,slow ,sl ,na,t,passage 
20,stop ,st ,na,t,passage 
20,smacked ,sm ,na,t,passage 
20,skeptical ,sk ,na,z,passage 
20,fly ,fl ,na,s,passage 
20,breeze ,br ,na,e,passage 
20,queen ,kw ,na,e,passage 
20,twitches ,tw ,na,n,passage 
20,throttle ,θr,na,z,passage 
20,brings ,br ,na,r,passage 
20,three ,θr,na,m,passage 
20,sleep ,sl ,na,d,passage 
20,scarlett ,sk ,na,k,passage 
20,creek ,kr ,na,r,passage 
20,plethora ,pl ,na,e,passage 
20,snow ,sn ,na,e,passage 
20,smelling ,sm ,na,z,passage 
20,brother ,br ,na,n,passage 
20,freaks ,fr ,na,i,passage 
20,starts,st,na,d,passage 
20,trot ,tr ,none,na,context 
20,snaps ,sn ,prothesis ,na,context 
20,dwayne ,dw ,na,na,context 
20,cute ,kj ,none,na,context 
20,swats ,sw ,none,na,context 
20,gloves ,gl ,anaptyxis,na,context 
20,smith ,sm ,prothesis ,na,context 
20,starts ,st ,none,na,context 
20,steps ,st ,none,na,context 
20,slugs ,sl ,none,na,context 
20,quacks ,kw ,anaptyxis,na,context 
20,skip ,sk ,prothesis ,na,context 
20,flying ,fl ,none,na,context 
20,drink ,dr ,anaptyxis,na,context 
20,grabs ,gr ,anaptyxis,na,context 
20,smog ,sm ,none,na,context 
20,beautiful ,bj ,anaptyxis,na,context 
20,dwarf ,dw ,na,na,context 
20,quickly ,kw ,none,na,context 
20,snoops ,sn ,none,na,context 
20,bring ,br ,anaptyxis,na,context 
20,start ,st ,none,na,context 
20,flickering ,fl ,anaptyxis,na,context 
20,spark ,sp ,none,na,context 
20,small ,sm ,none,na,context 
20,scoop ,sk ,none,na,context 
20,skin ,sk ,none,na,context 
20,snag ,sn ,none,na,context 
20,thread ,θr ,none,na,context 
20,sweeps ,sw ,none,na,context 
20,please ,pl ,anaptyxis,na,context 
20,floor ,fl ,anaptyxis,na,context 
20,thrashing ,θr,none,na,context 
20,speed ,sp ,prothesis ,na,context 
20,smiles ,sm ,none,na,context 
20,swoon ,sw ,anaptyxis,na,context 
20,slouched ,sl ,none,na,context 
20,swim ,sw ,anaptyxis,na,context 
20,dreaming ,dr ,anaptyxis,na,context 
20,twin ,tw ,anaptyxis,na,context 
20,bugle ,bj ,na,na,context 
20,clean ,kl ,anaptyxis,na,context 
20,snips ,sn ,none,na,context 
20,ground ,gr ,anaptyxis,na,context 
20,slips ,sl ,prothesis ,na,context 
20,place ,pl ,anaptyxis,na,context 
20,tweaking ,tw ,anaptyxis,na,context 
20,sweeping ,sw ,anaptyxis,na,context 
20,sloth ,sl ,prothesis ,na,context 
20,spreading ,sp,prothesis ,na,context 
20,sniffs ,sn ,none,na,context 
20,flock ,fl ,anaptyxis ,na,context 
20,snatch ,sn ,none,na,context 
20,small ,sm ,none,na,context 
20,slow ,sl ,none,na,context 
20,stop ,st ,none,na,context 
20,smacked ,sm ,prothesis ,na,context 
20,skeptical ,sk ,none,na,context 
20,fly ,fl ,none,na,context 
20,breeze ,br ,anaptyxis,na,context 
20,queen ,kw ,anaptyxis,na,context 
20,twitches ,tw ,anaptyxis,na,context 
20,throttle ,θr,none,na,context 
20,brings ,br ,none,na,context 
20,three ,θr,anaptyxis,na,context 
20,sleep ,sl ,none,na,context 
20,scarlett ,sk ,na,na,context 
20,creek ,kr ,none,na,context 
20,plethora ,pl ,anaptyxis ,na,context 
20,snow ,sn ,none,na,context 
20,smelling ,sm ,none,na,context 
20,brother ,br ,none,na,context 
20,freaks ,fr ,none,na,context 
20,starts ,st,na,na,context 
21,trot ,tr ,na,z,passage 
21,snaps ,sn ,na,n,passage 
21,dwayne ,dw ,na,na,passage 
21,cute ,kj ,na,e,passage 
21,swats ,sw ,na,d,passage 
21,gloves ,gl ,na,l,passage 
21,smith ,sm ,na,na,passage 
21,starts ,st ,na,s,passage 
21,steps ,st ,na,n,passage 
21,slugs ,sl ,na,i,passage 
21,quacks ,kw ,na,d,passage 
21,skip ,sk ,na,n,passage 
21,flying ,fl ,na,s,passage 
21,drink ,dr ,na,i,passage 
21,grabs ,gr ,na,d,passage 
21,smog ,sm ,na,k,passage 
21,beautiful ,bj ,na,r,passage 
21,dwarf ,dw ,na,e,passage 
21,quickly ,kw ,na,r,passage 
21,snoops ,sn ,na,d,passage 
21,bring ,br ,na,r,passage 
21,start ,st ,na,d,passage 
21,flickering ,fl ,na,t,passage 
21,spark ,sp ,na,g,passage 
21,small ,sm ,na,s,passage 
21,scoop ,sk ,na,n,passage 
21,skin ,sk ,na,z,passage 
21,snag ,sn ,na,d,passage 
21,thread ,θr ,na,r,passage 
21,sweeps ,sw ,na,d,passage 
21,please ,pl ,na,na,passage 
21,floor ,fl ,na,i,passage 
21,thrashing ,θr,na,z,passage 
21,speed ,sp ,na,l,passage 
21,smiles ,sm ,na,p,passage 
21,swoon ,sw ,na,n,passage 
21,slouched ,sl ,na,z,passage 
21,swim ,sw ,na,d,passage 
21,dreaming ,dr ,na,p,passage 
21,twin ,tw ,na,r,passage 
21,bugle ,bj ,na,f,passage 
21,clean ,kl ,na,n,passage 
21,snips ,sn ,na,i,passage 
21,ground ,gr ,na,e,passage 
21,slips ,sl ,na,u,passage 
21,place ,pl ,na,u,passage 
21,tweaking ,tw ,na,n,passage 
21,sweeping ,sw ,na,z,passage 
21,sloth ,sl ,na,l,passage 
21,spreading ,sp,na,l,passage 
21,sniffs ,sn ,na,o,passage 
21,flock ,fl ,na,e,passage 
21,snatch ,sn ,na,n,passage 
21,small ,sm ,na,r,passage 
21,slow ,sl ,na,t,passage 
21,stop ,st ,na,t,passage 
21,smacked ,sm ,na,t,passage 
21,skeptical ,sk ,na,z,passage 
21,fly ,fl ,na,s,passage 
21,breeze ,br ,na,e,passage 
21,queen ,kw ,na,e,passage 
21,twitches ,tw ,na,n,passage 
21,throttle ,θr,na,z,passage 
21,brings ,br ,na,r,passage 
21,three ,θr,na,m,passage 
21,sleep ,sl ,na,d,passage 
21,scarlett ,sk ,na,k,passage 
21,creek ,kr ,na,r,passage 
21,plethora ,pl ,na,e,passage 
21,snow ,sn ,na,e,passage 
21,smelling ,sm ,na,z,passage 
21,brother ,br ,na,n,passage 
21,freaks ,fr ,na,i,passage 
21,starts,st,na,d,passage 
21,trot ,tr ,anaptyxis,na,context 
21,snaps ,sn ,prothesis,na,context 
21,dwayne ,dw ,anaptyxis,na,context 
21,cute ,kj ,none ,na,context 
21,swats ,sw ,anaptyxis,na,context 
21,gloves ,gl ,anaptyxis,na,context 
21,smith ,sm ,prothesis ,na,context 
21,starts ,st ,prothesis ,na,context 
21,steps ,st ,prothesis ,na,context 
21,slugs ,sl ,prothesis ,na,context 
21,quacks ,kw ,anaptyxis,na,context 
21,skip ,sk ,prothesis ,na,context 
21,flying ,fl ,anaptyxis,na,context 
21,drink ,dr ,anaptyxis,na,context 
21,grabs ,gr ,anaptyxis,na,context 
21,smog ,sm ,prothesis ,na,context 
21,beautiful ,bj ,anaptyxis,na,context 
21,dwarf ,dw ,na,na,context 
21,quickly ,kw ,anaptyxis,na,context 
21,snoops ,sn ,prothesis ,na,context 
21,bring ,br ,anaptyxis,na,context 
21,start ,st ,prothesis ,na,context 
21,flickering ,fl ,anaptyxis,na,context 
21,spark ,sp ,prothesis ,na,context 
21,small ,sm ,prothesis ,na,context 
21,scoop ,sk ,prothesis ,na,context 
21,skin ,sk ,prothesis ,na,context 
21,snag ,sn ,prothesis ,na,context 
21,thread ,θr ,anaptyxis,na,context 
21,sweeps ,sw ,prothesis ,na,context 
21,please ,pl ,anaptyxis,na,context 
21,floor ,fl ,anaptyxis,na,context 
21,thrashing ,θr,anaptyxis,na,context 
21,speed ,sp ,prothesis ,na,context 
21,smiles ,sm ,prothesis ,na,context 
21,swoon ,sw ,anaptyxis,na,context 
21,slouched ,sl ,prothesis ,na,context 
21,swim ,sw ,anaptyxis,na,context 
21,dreaming ,dr ,anaptyxis,na,context 
21,twin ,tw ,anaptyxis,na,context 
21,bugle ,bj ,none,na,context 
21,clean ,kl ,anaptyxis,na,context 
21,snips ,sn ,prothesis,na,context 
21,ground ,gr ,anaptyxis,na,context 
21,slips ,sl ,prothesis ,na,context 
21,place ,pl ,anaptyxis,na,context 
21,tweaking ,tw ,na,na,context 
21,sweeping ,sw ,anaptyxis,na,context 
21,sloth ,sl ,prothesis ,na,context 
21,spreading ,sp,anaptyxis ,na,context 
21,sniffs ,sn ,prothesis ,na,context 
21,flock ,fl ,anaptyxis,na,context 
21,snatch ,sn ,prothesis ,na,context 
21,small ,sm ,prothesis ,na,context 
21,slow ,sl ,prothesis ,na,context 
21,stop ,st ,prothesis ,na,context 
21,smacked ,sm ,prothesis ,na,context 
21,skeptical ,sk ,prothesis ,na,context 
21,fly ,fl ,anaptyxis,na,context 
21,breeze ,br ,anaptyxis,na,context 
21,queen ,kw ,anaptyxis,na,context 
21,twitches ,tw ,na ,na,context 
21,throttle ,θr,anaptyxis,na,context 
21,brings ,br ,anaptyxis,na,context 
21,three ,θr,anaptyxis,na,context 
21,sleep ,sl ,prothesis ,na,context 
21,scarlett ,sk ,prothesis ,na,context 
21,creek ,kr ,anaptyxis,na,context 
21,plethora ,pl ,anaptyxis,na,context 
21,snow ,sn ,prothesis ,na,context 
21,smelling ,sm ,prothesis ,na,context 
21,brother ,br ,anaptyxis,na,context 
21,freaks ,fr ,anaptyxis ,na,context 
21,starts ,st,prothesis ,na,context 
